track_id,track_name,artist,album,genre,preview_url,cover_url,energy,danceability,tempo,popularity,acousticness,valence,duration_ms
1824400214,Saiyaara Reprise - Female,"Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Shreya Ghoshal & Irshad Kamil",Saiyaara (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b4/d3/73/b4d373f2-4880-a4c6-791d-e29eadbb046e/mzaf_9877463679795244249.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/c6/6a/a3/c66aa366-4522-14b8-c629-7cfee5422fc0/Saiyaara_Album_Cover.jpg/100x100bb.jpg,0.612,0.464,87.5,72,0.567,0.67,183072
6768572046,Jugraafiya Trending Version,"Ajay-Atul, Udit Narayan, Shreya Ghoshal & Amitabh Bhattacharya",1 Min Insta Viral Mix,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a8/0b/4c/a80b4cad-414e-b13d-c507-4d2c84b3f005/mzaf_7724481923646861926.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/6a/b8/b4/6ab8b445-021b-5f7c-0fe7-be8f5ddec139/8909024114835.png/100x100bb.jpg,0.672,0.873,126.2,80,0.028,0.624,70217
6769381849,Dil Waale Chor,"Rochak Kohli, Shreya Ghoshal, Aditya Rikhari & Kumaar",Pati Patni Aur Woh Do (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/c2/e9/98/c2e99838-6177-6d05-d130-ca53fad4f48f/mzaf_9660149643352858145.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/3b/f7/bb/3bf7bbdb-2833-380a-eb8d-b252f2c4de9a/8902894362924_cover.jpg/100x100bb.jpg,0.572,0.51,94.0,63,0.216,0.438,184231
6769386635,Joy Kali Joy Maa Kali,Shreya Ghoshal,Devi (Original Motion Picture Soundtrack) - EP,Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/f9/9f/5a/f99f5a48-3ecf-315e-9776-f3343822bdd9/mzaf_4319448727813110854.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/84/8f/ea/848feaea-d990-369e-8b48-222781703770/840046402266_cover.jpg/100x100bb.jpg,0.564,0.745,108.4,99,0.403,0.464,315640
6769035302,Navasa Ishara,Rohan Pradhan & Shreya Ghoshal,Chill Marathi Beats,Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/65/69/74/65697472-96f0-4192-f960-22582ef7e3c3/mzaf_16697751057277581315.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/30/62/ee/3062eed9-4001-2cea-560a-af3a6afd77d8/8909024114866.png/100x100bb.jpg,0.577,0.808,104.4,78,0.243,0.348,204000
6769413180,Sattendru Maarudhu Vaanilai,Shreya Ghoshal & M.S Krsna,Sattendru Maarudhu Vaanilai (Original Motion Picture Soundtrack) - EP,Tamil,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/af/13/bc/af13bcb7-6c56-ebd1-cab7-4f34121a3b6f/mzaf_15692162609634085055.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/b0/85/64/b08564cc-667b-280a-16c3-823159df21c3/8903431185068_cover.jpg/100x100bb.jpg,0.532,0.423,95.4,90,0.238,0.686,220121
673596491,Tujh Mein Rab Dikhta Hai - II,Shreya Ghoshal,Rab Ne Bana Di Jodi (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a5/75/78/a57578ba-dda6-af13-e21b-e8e7e86d9cee/mzaf_2460126937453009886.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/e5/7a/8b/e57a8bb7-8513-3bf9-8268-cc3062ae00df/849486008052_cover.jpg/100x100bb.jpg,0.562,0.56,82.0,79,0.313,0.461,103000
1073359673,Sunn Raha Hai (Female Version),Shreya Ghoshal,Aashiqui 2 (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f7/c6/78/f7c678f7-f477-294d-b821-1aebf9e3be8a/mzaf_6992444648096213882.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/bb/23/ee/bb23eeed-0c35-4f1d-2b11-485622777ae4/8902894353007_cover.jpg/100x100bb.jpg,0.675,0.619,111.7,53,0.329,0.521,314700
887456975,Samjhawan,"Jawad Ahmed, Sharib Toshi, Arijit Singh & Shreya Ghoshal",Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/65/06/39/65063981-71d1-0ac9-27a8-3d5d4aaae812/mzaf_10463263695656246233.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/24/a5/a4/24a5a4bf-5854-abf3-a834-845c0fef65c6/886444676540.jpg/100x100bb.jpg,0.575,0.43,81.3,73,0.469,0.694,269185
1111791037,Manwa Laage,Shreya Ghoshal & Arijit Singh,Happy New Year (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a6/5c/42/a65c4221-d239-c1d6-36cd-3d79f38dffa2/mzaf_16395363355344790552.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b9/70/67/b9706751-6c69-66d5-e20e-a0e58c9f3122/8902894356312_cover.jpg/100x100bb.jpg,0.422,0.883,87.0,85,0.585,0.413,272083
1842065694,Deewani Mastani,"Sanjay Leela Bhansali, Shreya Ghoshal, Ganesh Chandanshive, Mujtaba Aziz Naza, Shadab Faridi, Altamash Faridi, Farhan Sabri & Siddharth-Garima",Bajirao Mastani (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/88/7d/db/887ddb12-34da-8db7-a63e-06239214208a/mzaf_1960881532787811673.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/f1/4f/8f/f14f8fe3-4fda-8244-8dff-0db4be58bd4a/196871079808.jpg/100x100bb.jpg,0.481,0.771,118.6,80,0.321,0.474,339708
1258601659,Teri Ore,"Rahat Fateh Ali Khan, Shreya Ghoshal & Pritam",Singh Is Kinng (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/a0/a2/37/a0a23754-d03d-1b4a-8a09-e442541071d2/mzaf_6346883586196059307.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/41/f5/72/41f572a8-c21d-fbfa-8765-1d89d3ce48aa/191773507848.jpg/100x100bb.jpg,0.642,0.519,98.5,88,0.463,0.435,339592
1537027776,Piya O Re Piya,"Atif Aslam, Shreya Ghoshal & Sachin-Jigar",Tere Naal Love Ho Gaya (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3a/16/9e/3a169e57-c4e3-87c5-d964-e284a7e225e9/mzaf_12464402485700211998.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/b9/df/2ab9dfce-fafb-1237-cc7e-7e34fb9e7a9f/8901854017904.jpg/100x100bb.jpg,0.524,0.411,101.2,86,0.441,0.409,292747
486353431,Chikni Chameli,Shreya Ghoshal & Ajay-Atul,Agneepath (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a3/9e/d7/a39ed7ef-c701-852b-c3fe-1a272c2f628a/mzaf_6941640775895803860.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ec/25/8a/ec258a58-4047-3a3e-9da4-9dcad1157c79/886443303317.jpg/100x100bb.jpg,0.426,0.721,106.2,85,0.28,0.31,301587
6769299327,Pretaroop (feat. Ruturaj Sathye),Shreya Ghoshal,Deool Band 2 (Original Motion Picture Soundtrack) - EP,Marathi,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/31/26/bd/3126bd4d-f372-5035-e249-247f5547e252/mzaf_9172469184147623063.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/34/09/bc/3409bc9a-e9f0-fbc4-04de-fb92313a96eb/8909561864613.jpg/100x100bb.jpg,0.614,0.487,96.1,53,0.2,0.421,376788
1694486810,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal & Amitabh Bhattacharya","Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"") - Single",Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/22/f8/f1/22f8f120-e3cb-31ed-2bf5-b217c1b17873/mzaf_15170293722669283908.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d9/40/f5/d940f50f-07f3-4419-a6a0-d8f631f512f6/197189253423.jpg/100x100bb.jpg,0.639,0.535,110.4,71,0.504,0.407,277500
1537035416,Tere Liye,Atif Aslam & Shreya Ghoshal,Prince (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/db/b4/a1/dbb4a1a6-d51b-2816-a2cc-7015f92fd2c4/mzaf_747489561941178244.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/88/92/1d/88921d57-d5b1-25f7-8897-3dbb3858e1d4/8901854003938.jpg/100x100bb.jpg,0.594,0.412,85.7,76,0.342,0.551,279827
1071079652,Main Agar Kahoon,"Sonu Nigam, Shreya Ghoshal & Vishal & Shekhar",Om Shanti Om (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/6f/c6/6d/6fc66d9a-e830-b08a-ffe1-b67ed7d991e5/mzaf_5170129302151051752.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/4c/16/13/4c161318-5bf1-ea55-774d-2f55e2361d10/8902894623179_cover.jpg/100x100bb.jpg,0.593,0.625,106.8,86,0.56,0.517,308158
1337583672,Ghoomar,"Shreya Ghoshal, Swaroop Khan & A M Turaz",Padmaavat (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d9/c9/40/d9c94030-237c-1acf-4bff-a8ea8f9abaa8/mzaf_3319838461581527542.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/1b/19/26/1b192691-0179-73ab-3ed7-ae2b923ca71a/8902894360005_cover.jpg/100x100bb.jpg,0.439,0.576,99.2,80,0.358,0.54,282008
1842063594,Nagada Sang Dhol,"Sanjay Leela Bhansali, Shreya Ghoshal, Osman Mir & Siddharth-Garima",Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/6b/d9/59/6bd959e2-0112-2cf8-e605-205ef8e02979/mzaf_13046786111810554005.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/0a/c2/6a/0ac26af9-78c9-d0f2-9292-316925bed3d8/196871079914.jpg/100x100bb.jpg,0.417,0.736,97.7,96,0.598,0.57,273256
1121693985,Teri Meri,Rahat Fateh Ali Khan & Shreya Ghoshal,Bodyguard (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/81/f2/4e/81f24e28-6e30-a24f-cb8b-80b8171617c8/mzaf_15773067929360949473.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/33/0a/b5/330ab537-2408-e167-867c-7c4d15430fd6/8902894696722_cover.jpg/100x100bb.jpg,0.659,0.508,86.0,100,0.525,0.367,325312
1529544906,Ghar More Pardesiya,Shreya Ghoshal,Kalank (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/74/0f/8f/740f8feb-de29-2bd2-efcf-268a88869cd0/mzaf_10316527819355936433.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/4e/39/49/4e3949f3-d59d-4295-4bb2-036269f9a88f/8718857678083.png/100x100bb.jpg,0.589,0.732,112.3,70,0.581,0.439,319636
1133350965,Tere Naina,Shankar Mahadevan & Shreya Ghoshal,Chandni Chowk To China (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b1/87/f3/b187f353-6f98-2f5c-430d-5d4c24b165b5/mzaf_12743253594368737021.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/74/f2/ab/74f2abb3-245a-62d2-2869-895e8c37fc3b/8902894628532_cover.jpg/100x100bb.jpg,0.678,0.825,96.4,58,0.448,0.392,255721
1435917781,"Pal (From ""Jalebi"")","Javed Mohsin, Arijit Singh & Shreya Ghoshal","Pal (From ""Jalebi"") - Single",Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b0/45/3a/b0453aba-4aa3-6d10-e70f-367a7e559e84/mzaf_6465472741528865032.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/91/79/fc/9179fc5e-e60b-221a-9b61-62fa5a77f165/886447322208.jpg/100x100bb.jpg,0.57,0.626,105.5,67,0.234,0.388,247286
1111703146,Raat Bhar,Arijit Singh & Shreya Ghoshal,Heropanti (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ab/ce/13/abce13de-6da9-a8f7-2c8d-ef34aced68c9/mzaf_17137067069161220090.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/3f/e1/dd/3fe1dd34-e0bb-3285-38c5-f58dba4db008/8902894355759_cover.jpg/100x100bb.jpg,0.411,0.519,88.2,69,0.584,0.478,325582
1134725348,Ye Ishq Hai,Pritam & Shreya Ghoshal,Jab We Met (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/03/05/e5/0305e587-259a-b430-8d63-e5e43b1715e8/mzaf_1397947645979200325.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/3d/c7/43/3dc74387-e7f4-2342-397c-4cf2037c69a5/8902894623223_cover.jpg/100x100bb.jpg,0.695,0.806,92.2,52,0.499,0.342,280974
1536600360,Jeene Laga Hoon,"Atif Aslam, Shreya Ghoshal & Sachin-Jigar",Ramaiya Vastavaiya (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/6c/42/27/6c42274a-832c-9c1b-b955-5328aa0e91b6/mzaf_14885254077776408990.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/0c/f4/ac/0cf4acd9-9510-3c12-b453-50021a4985ec/8901854027637.jpg/100x100bb.jpg,0.512,0.588,105.1,84,0.473,0.32,236933
1133344523,Kaise Mujhe,Benny Dayal & Shreya Ghoshal,Ghajini (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/aa/c0/69/aac06945-0d2d-5b51-d287-5fea217cb079/mzaf_2349883266607779260.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/b1/2a/54/b12a5476-65db-75b9-be67-611bede2596e/8902894628464_cover.jpg/100x100bb.jpg,0.611,0.652,98.8,70,0.411,0.52,343742
1826597856,Thodi Si Daaru,AP Dhillon & Shreya Ghoshal,Thodi Si Daaru - Single,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/87/d8/cf/87d8cf61-85c6-daba-e756-a26d3f94bc52/mzaf_6968223182607551222.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/78/99/aa/7899aaf6-391d-715b-3b50-5e0f3d2b4fb3/25UMGIM91523.rgb.jpg/100x100bb.jpg,0.897,0.837,136.4,91,0.025,0.719,180248
6768572047,Jaan Da Arijit Trending Version,"Arijit Singh, Shashwat Sachdev & Kumaar",1 Min Insta Viral Mix,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/3b/1d/0c/3b1d0c0d-07ad-b029-1e9d-957de8f5a75d/mzaf_14125363331535423612.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/6a/b8/b4/6ab8b445-021b-5f7c-0fe7-be8f5ddec139/8909024114835.png/100x100bb.jpg,0.979,0.506,118.9,54,0.015,0.769,117571
6768571649,Main Tera Main Tera,Pritam & Arijit Singh,1 Min Insta Viral Mix,Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f3/ce/0c/f3ce0ca2-b26e-0d92-7f00-704aaa7ccf13/mzaf_15447773406255656085.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/6a/b8/b4/6ab8b445-021b-5f7c-0fe7-be8f5ddec139/8909024114835.png/100x100bb.jpg,0.644,0.773,118.8,53,0.477,0.475,69015
6768571650,Tu Mera Koi Na Hoke Bhi Kuch Laage,Sachin-Jigar & Arijit Singh,1 Min Insta Viral Mix,Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3e/26/eb/3e26eb6a-eb89-1e01-8cd6-cb73097bd340/mzaf_862382418236653778.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/6a/b8/b4/6ab8b445-021b-5f7c-0fe7-be8f5ddec139/8909024114835.png/100x100bb.jpg,0.576,0.67,84.8,50,0.373,0.459,92989
6768979919,Mamo Chiite (Original),Arijit Singh & Madhura,Shikari (Original Motion Picture Soundtrack) - EP,Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/47/17/c7/4717c798-5e74-8374-e512-8b10c5885360/mzaf_3648640419279934340.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a7/e5/38/a7e53809-c62f-4492-bc36-69ff40bf9242/840046400378_cover.jpg/100x100bb.jpg,0.464,0.581,97.7,63,0.31,0.606,239999
6768979924,Mamo Chiite - Arijit Singh (Original),Arijit Singh,Shikari (Original Motion Picture Soundtrack) - EP,Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ab/f8/e8/abf8e8a8-99c2-9a72-24c6-a5aa24b89450/mzaf_14483946051060570166.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a7/e5/38/a7e53809-c62f-4492-bc36-69ff40bf9242/840046400378_cover.jpg/100x100bb.jpg,0.647,0.608,111.5,88,0.311,0.485,241714
6768980143,Jebhabe Jalabi Jwalbo (Original),Arijit Singh & Madhubanti,Shikari (Original Motion Picture Soundtrack) - EP,Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/95/96/11/95961163-ea64-66bd-0c4a-fd63e3c95985/mzaf_11362568985523256267.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a7/e5/38/a7e53809-c62f-4492-bc36-69ff40bf9242/840046400378_cover.jpg/100x100bb.jpg,0.41,0.679,83.4,79,0.281,0.35,315181
1653219849,"Apna Bana Le (From ""Bhediya"")","Arijit Singh, Sachin-Jigar & Amitabh Bhattacharya","Apna Bana Le (From ""Bhediya"") - Single",Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/09/51/0d/09510dea-6579-5cd0-b13b-696abc2c520b/mzaf_10718921821360997069.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2e/0b/c0/2e0bc070-112f-a827-6ad8-6bc64f7caaff/840214460180.png/100x100bb.jpg,0.648,0.767,101.8,78,0.29,0.374,261702
1635014240,"Kesariya (From ""Brahmastra"")","Pritam, Arijit Singh & Amitabh Bhattacharya","Kesariya (From ""Brahmastra"") - Single",Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/38/4c/5c/384c5c8f-3ff8-e457-b2f7-3158ce108649/mzaf_12389299033886433185.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/9f/13/ca/9f13ca3b-e533-03e0-f19a-f0aaa774581d/196589311191.jpg/100x100bb.jpg,0.585,0.552,118.3,69,0.254,0.629,268165
1071074558,Agar Tum Saath Ho,Alka Yagnik & Arijit Singh,Tamasha (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/b1/ef/60/b1ef60e4-edb1-9c6c-831c-63156a648460/mzaf_1954453039481622269.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/cb/ac/67/cbac673a-9213-7118-bb4e-2440273afb03/8902894357470_cover.jpg/100x100bb.jpg,0.561,0.547,109.7,63,0.332,0.495,341055
1073359419,Tum Hi Ho,Mithoon & Arijit Singh,Aashiqui 2 (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/38/de/b9/38deb942-d44a-f2bb-205c-ddf05be84693/mzaf_9747647124859107103.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/bb/23/ee/bb23eeed-0c35-4f1d-2b11-485622777ae4/8902894353007_cover.jpg/100x100bb.jpg,0.467,0.666,118.6,62,0.27,0.354,261974
1468448742,Tujhe Kitna Chahne Lage,Arijit Singh,Kabir Singh (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/16/6b/75/166b752b-c288-d978-54f2-ae6bb8368346/mzaf_8053064283423859432.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/f6/70/84/f6708434-0123-ff36-0ac3-7401e8cf0f94/8902894360807_cover.jpg/100x100bb.jpg,0.456,0.6,82.9,62,0.457,0.657,284780
1824400213,Dhun,Mithoon & Arijit Singh,Saiyaara (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/18/f0/f4/18f0f4ce-7264-9c72-409d-5326b47bee01/mzaf_7336284532493325070.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/c6/6a/a3/c66aa366-4522-14b8-c629-7cfee5422fc0/Saiyaara_Album_Cover.jpg/100x100bb.jpg,0.54,0.473,96.6,92,0.461,0.364,276644
1529544908,Kalank (Title Track),Arijit Singh,Kalank (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d1/54/a5/d154a507-0ea3-a241-5312-82f7564b8498/mzaf_7818007274725956449.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/4e/39/49/4e3949f3-d59d-4295-4bb2-036269f9a88f/8718857678083.png/100x100bb.jpg,0.533,0.817,107.8,63,0.34,0.643,311186
1702461667,"Chaleya (From ""Jawan"")","Anirudh Ravichander, Arijit Singh, Shilpa Rao & Kumaar","Chaleya (From ""Jawan"") - Single",Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/87/61/a9/8761a939-8e1c-678e-b186-09401480b314/mzaf_2211340113577128300.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/1e/ff/32/1eff3216-190d-6fd9-8f68-acbba846e6ee/8903431956026_cover.jpg/100x100bb.jpg,0.546,0.409,109.2,90,0.212,0.645,200374
1267390213,Hawayein,Pritam & Arijit Singh,Jab Harry Met Sejal (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/15/d1/a8/15d1a862-edcd-6a92-624a-2bbf0f7eff26/mzaf_7165241817401822857.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/41/aa/e3/41aae321-0a81-2762-e0eb-c60844109fe7/886446683584.jpg/100x100bb.jpg,0.498,0.65,94.7,82,0.321,0.596,290000
1169015785,Channa Mereya,Pritam & Arijit Singh,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d5/f9/98/d5f998a7-0090-ee2d-03f8-557ad6c5bf65/mzaf_14251357991592637728.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/bc/6e/4d/bc6e4d0c-adec-b431-7b60-16f5689f9664/886446201597.jpg/100x100bb.jpg,0.646,0.862,107.6,64,0.36,0.612,289333
1181809040,Nashe Si Chadh Gayi,"Vishal & Shekhar, Arijit Singh & Caralisa Monteiro",Befikre (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/af/d1/25/afd125f4-14ec-96db-f041-734b2be25ebf/mzaf_16119343562690640430.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/61/24/d9/6124d942-9d43-7863-f402-c37d9fb8e491/849486075603_cover.jpg/100x100bb.jpg,0.427,0.85,98.9,60,0.593,0.589,244845
1659644978,Jhoome Jo Pathaan,"Vishal & Shekhar, Arijit Singh, Sukriti Kakar, Vishal Dadlani & Shekhar Ravjiani",Pathaan (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/be/80/45/be8045ce-1ce5-b099-fc9d-7141b1d3d6f2/mzaf_10087280935419764280.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/8d/6a/19/8d6a197e-2aaa-5504-cd43-533351597487/Pathaan-Album-Audio-Cover-Final.jpg/100x100bb.jpg,0.528,0.895,118.3,61,0.383,0.454,208164
1478998926,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao & Vishal & Shekhar","Ghungroo (From ""War"") - Single",Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d1/90/95/d190958b-cb33-34b6-83d2-4d88b6ff1348/mzaf_8015651280578447253.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/f4/0b/88/f40b88d5-75cb-27b8-6b00-bba98f0f2fd0/849486006911_cover.jpg/100x100bb.jpg,0.69,0.872,112.2,94,0.585,0.333,302929
1529525315,Zaalima,Arijit Singh & Harshdeep Kaur,Raees (Original Motion Picture Soundtrack),Bollywood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/cd/9f/4a/cd9f4a3f-8f5d-922b-2db9-933751017f8f/mzaf_8736831722992033377.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/1c/f2/3f/1cf23fe8-700b-f3ee-a6f5-5db99c40beb5/840780181069.png/100x100bb.jpg,0.613,0.796,84.2,71,0.492,0.54,299333
1820880896,Sapphire (feat. Arijit Singh),Ed Sheeran,Sapphire (feat. Arijit Singh) - Single,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a5/01/02/a5010215-0295-2634-a90b-749f0ebb43ef/mzaf_2067117125018663204.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/29/53/dc/2953dcf9-afe9-82d5-4035-bcaca117849c/5021732833785.jpg/100x100bb.jpg,0.658,0.484,135.7,87,0.238,0.5,180648
